MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross,num_stars,num_genres
Death Clique,2014.0,"Crime, Drama, Mystery",0.5113636363636364,A jealous rivalry between three high school girls leads to a shocking crime.,"Director: Doug Campbell |      Stars: Barbara Alyn Woods,  Tina Ivlev,  Lexi Ainsworth,  Brittany Underwood",0.0007390443677638889,0.427105578415543,0.012192218408364914,4,3
Lost Ollie,,"Animation, Adventure, Drama",0.6818181818181818,"A lost toy, searching across the countryside for the boy who lost him, and the story of the boy who lost more than a best friend.","Stars: Mary J. Blige,  Jonathan Groff,  Jake Johnson,  Tim Blake Nelson",0.0004597136173886749,0.22917860305224258,0.012192218408364914,4,3
A Wish For Christmas,2016.0,"Drama, Family, Fantasy",0.5568181818181818,"Sara Thomas is the type of woman who prefers to sit on the sidelines at work, but when her big idea for a Christmas initiative is stolen, she makes a wish to Santa that she'll finally have ...                See full summary »","Director: Christie Will Wolf |      Stars: Lacey Chabert,  Paul Greene,  Andrea Brooks,  Colleen Wheeler",0.0024839129422080147,0.43231418303036667,0.012192218408364914,4,3
MeatEater,2012.0,Documentary,0.75,A man travels around the vast wilderness hunting various animals. He hunts everything from birds to bears. Once the animal is bagged he demonstrates how to process the game and cook it.,"Stars: Steven Rinella,  Joe Rogan,  Bryan Callen,  Remi Warren",0.000725034047995853,0.1041720922964739,0.012192218408364914,4,1
Divines,2016.0,"Crime, Drama",0.7159090909090909,A street teenager from a dysfunctional family from a banlieue (HLMs) in Paris comes across a young dancer who turns her life upside down.,"Director: Houda Benyamina |      Stars: Oulaya Amamra,  Déborah Lukumuena,  Kévin Mischel,  Jisca Kalvanda",0.0053939731106937856,0.5416948799416643,0.012192218408364914,4,2
Love and Redemption,2020.0,"Action, Drama, Fantasy",0.8522727272727272,"Because of an intricate plot, Zhu Xuan Ji of Xiu Luo Tribe reincarnates into a human and became the daughter of the sect leader of Shao Yang Sect. In this lifetime, Xuan Ji loses all her ...                See full summary »","Stars: Wang Bin,  Yu Bin,  Zhou Yi Dan,  Ma Jing Han",0.00020490092660752367,0.307307672274598,0.012192218408364914,4,3
Torbaaz,2020.0,"Action, Drama, Sport",0.6363636363636364,"A man rises from personal tragedy to lead a group of children from a refugee camp to victory, transforming their lives through the game of cricket.","Director: Girish Malik |      Stars: Sanjay Dutt,  Nargis Fakhri,  Rahul Dev,  Kuwaarjeet Chopraa",0.0034331121064924406,0.6875358091567277,0.012192218408364914,4,3
Spellbinder,1995.0,"Adventure, Family, Fantasy",0.8068181818181817,"When a prank at a school camp goes drastically wrong, 15-year-old Paul Reynolds is blasted into an alternative reality and has to try to find a way home.","Stars: Zbych Trofimiuk,  Gosia Piotrowska,  Brian Rooney,  Michela Noonan",0.0011535163275682814,0.11979790614094499,0.012192218408364914,4,3
Blown Away,2019.0,Reality-TV,0.6818181818181818,A reality show featuring glass blowers from around the world competing to be the best. One artist is dismissed after each episode/challenge.,"Stars: Nick Uhas,  Deborah Czeresko,  Alexander Rosenberg,  Janusz Pozniak",0.0014202961664846298,0.11458930152612129,0.012192218408364914,4,1
Borderline,2016.0,Comedy,0.6931818181818181,"Retro-scripted, spoof documentary series following the work of UK Border Force staff at the fictional Northend Airport. Narrated by Ralf Little.","Stars: David Avery,  Jackie Clune,  David Elms,  Liz Kingsman",0.0008330302628744624,0.15104953382988714,0.012192218408364914,4,1
Suzumiya Haruhi no shôshitsu,2010.0,"Animation, Drama, Family",0.7954545454545454,"On Dec.16, 5 friends in SOS Brigade (high school club) plan an Xmas party. On Dec.18, Haruhi +1 are missing and Kyon's 2 other friends don't know about the club.","Directors: Tatsuya Ishihara,  Yasuhiro Takemoto |      Stars: Aya Hirano,  Tomokazu Sugita,  Minori Chihara,  Yûko Gotô",0.0038849449190115955,0.8385853429866149,0.012192218408364914,5,3
The Girls I've Been,,Thriller,0.6818181818181818,A con artist named Nora uses her powers of persuasion and impersonation to get herself and her friends out of dangerous situations.,Star: Millie Bobby Brown,0.0004597136173886749,0.307307672274598,0.012192218408364914,1,1
Transformers: Cyberverse,2018.0,"Animation, Action, Sci-Fi",0.6477272727272727,"The series focuses on the adventures of Bumblebee; having damaged his memory chips, he and Windblade must recover his missing memories in order to help him remember his mission on Earth. ...                See full summary »","Stars: Jeremy Levy,  Jake Foushee,  Sophia Isabella,  Ryan Andes",0.00016929136386376598,0.05208604614823695,0.012192218408364914,4,3
The Minimalists: Less Is Now,2021.0,Documentary,0.5454545454545455,The Minimalists have reworked this phrase to create a sense of urgency for today’s consumer culture: now is the time for less.,"Director: Matt D'Avella |      Stars: Joshua Fields Millburn,  Ryan Nicodemus,  Dave Ramsey,  Denaye Barahona",0.001990632933708421,0.27084743997083216,0.012192218408364914,4,1
Mob Psycho 100,2018.0,"Sci-Fi, Thriller",0.4545454545454545,"A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.","Stars: Ayumu Mochizuki,  Tatsuomi Hamada,  Atsushi Arai,  Masayuki Deai",0.00026677983891634847,0.11979790614094499,0.00023809051407710165,4,2
Ninguém Tá Olhando,2019.0,"Comedy, Drama, Fantasy",0.7613636363636364,"Guardian angel Uli is new to the Angelus System. A rebel spirit, he makes shocking discoveries about life and how the world is run when he goes rogue.","Stars: Victor Lamoglia,  Júlia Rabello,  Kéfera Buchmann,  Augusto Madeira",0.0009252648680140315,0.307307672274598,0.012192218408364914,4,3
Paradise Beach,2019.0,"Action, Crime, Drama",0.38636363636363635,"A team of former robbers arrived at Paradise: Phuket, southern Thailand. Until the day when the devil arrives: Mehdi, sentenced to 15 years in prison during the robbery, comes to recover his share of the cake.","Director: Xavier Durringer |      Stars: Sami Bouajila,  Tewfik Jallab,  Mélanie Doutey,  Hugo Becker",0.001134252137887232,0.47919162456377995,0.012192218408364914,4,3
Den enfaldige mördaren,1982.0,Drama,0.7386363636363635,A mentally challenged man escapes from his tyrannical master and finds happiness when a poor family takes him in.,"Director: Hans Alfredson |      Stars: Stellan Skarsgård,  Maria Johansson,  Hans Alfredson,  Per Myrberg",0.0017863157704245652,0.5573206937861354,0.012192218408364914,4,1
The Big Combo,1955.0,"Crime, Drama, Film-Noir",0.7159090909090909,"A police lt. is ordered to stop investigating deadly crime boss Mr. Brown, because he hasn't been able to get any hard evidence against him. He then goes after Brown's girlfriend who despises him, for information instead.","Director: Joseph H. Lewis |      Stars: Cornel Wilde,  Richard Conte,  Jean Wallace,  Brian Donlevy",0.004097434768826806,0.44793999687483776,0.012192218408364914,4,3
Sneakerheads,2020.0,Comedy,0.5795454545454546,"Devin, a former sneakerhead turned stay-at-home dad, finds himself deep in the hole after falling for one of old friend Bobby's crazy schemes. To get his money back, the at-odds duo goes on the hunt for the most elusive kicks in the game.","Stars: Allen Maldonado,  Andrew Bachelor,  Jearnest Corchado,  Matthew Josten",0.0006795005087497367,0.307307672274598,0.012192218408364914,4,1
Man vs. Bee,,Comedy,0.6818181818181818,"A man finds himself at war with a bee while housesitting a luxurious mansion. Who will win, and what irreparable damage will be done in the process?",Star: Rowan Atkinson,0.0004597136173886749,0.307307672274598,0.012192218408364914,1,1
Zindagi inShort,2020.0,"Comedy, Drama, Romance",0.6931818181818181,"An anthology of 7 heart-warming stories, Zindagi inShort glimpses into various moments of ordinary lives. The circumstances that we live in, we ignore our loved ones, we madly focus on our careers, we stop thinking about them.","Stars: Deepak Dobriyal,  Divya Dutta,  Neena Gupta,  Vedika Nanwani",0.0003286587512251733,0.5989895307047249,0.012192218408364914,4,3
The Veil,2016.0,Horror,0.4204545454545454,"Twenty-five years after members of a religious cult committed mass suicide, the lone survivor returns to the scene of the tragedy with a documentary crew in tow.","Director: Phil Joanou |      Stars: Jessica Alba,  Thomas Jane,  Lily Rabe,  Aleksa Palladino",0.004372387294274508,0.47919162456377995,0.012192218408364914,4,1
Long Shot,2017.0,"Documentary, Crime, Sport",0.7159090909090909,"When Juan Catalan is arrested for a murder he insists he didn't commit, he builds his case for innocence around raw footage from a popular TV show, ""Curb Your Enthusiasm.""","Director: Jacob LaMendola |      Stars: Tasha Boggs,  Juan Catalan,  Melissa Catalan,  Miguel Catalan",0.0040986022954741415,0.2031355799781241,0.012192218408364914,4,3
Prooi,2016.0,"Comedy, Horror, Thriller",0.46590909090909094,A zoo veterinarian gets caught up in a grisly adventure as she finds herself leading the city-wide hunt for a monstrous lion terrorizing the Dutch capital of Amsterdam.,"Director: Dick Maas |      Stars: Julian Looman,  Mark Frost,  Abbey Hoes,  Mike Libanon",0.001233491902910819,0.5573206937861354,0.012192218408364914,4,3
Christmas Made to Order,2018.0,Romance,0.5227272727272727,"A Hallmark Channel original movie. When architect and Christmas amateur Steven (Jonathan Bennett) finds himself hosting his family for Christmas, he recruits holiday coordinator Gretchen (Alexa PenaVega) to bring holiday joy to his home.","Director: Sam Irvin |      Stars: Alexa PenaVega,  Jonathan Bennett,  Jo Marie Payton,  Jacob Young",0.002191447517050267,0.4114797645710719,0.012192218408364914,4,1
Into the Inferno,2016.0,Documentary,0.6931818181818181,An exploration of active volcanoes around the world.,"Director: Werner Herzog |      Stars: Werner Herzog,  Clive Oppenheimer,  Maurice Krafft,  Kampiro Kayrento",0.004633329499954175,0.5364862753268407,0.012192218408364914,4,1
A Christmas Prince: The Royal Baby,2019.0,"Family, Romance",0.48863636363636365,"It's Christmastime in Aldovia, and a royal baby is on the way. Amber and Richard host royals from a distant kingdom to renew a sacred truce, but when the treaty vanishes, peace is jeopardized and an ancient curse threatens their family.","Director: John Schultz |      Stars: Rose McIver,  Ben Lamb,  Alice Krige,  Honor Kneafsey",0.0032626532159813386,0.43231418303036667,0.012192218408364914,4,2
The World's Most Extraordinary Homes,2017.0,Documentary,0.7386363636363635,A celebration of extraordinary residential architecture from around the world with insight from an accomplished architect and his enthusiastic co-host.,"Stars: Caroline Quentin,  Piers Taylor,  Eduardo Arroyo,  David Hertz",0.0018201740431973185,0.3020990676597743,0.012192218408364914,4,1
The Goop Lab,2020.0,"Documentary, Reality-TV",0.15909090909090906,"Leading with curiosity, Gwyneth Paltrow and her goop team look at psychedelics, energy work and other challenging wellness topics.","Stars: Gwyneth Paltrow,  Elise Loehnen,  Ana Hito,  Kate Woflson",0.0017507062076808075,0.15104953382988714,0.012192218408364914,4,2
Hinamatsuri,2018.0,"Animation, Comedy, Fantasy",0.7840909090909091,A vortex drops a being from another world into a yakuza's life - a life that's about to be greatly changed.,"Stars: Yoshiki Nakajima,  Jarrod Greene,  Brina Palencia,  Takako Tanaka",0.0009024980983909733,0.11979790614094499,0.012192218408364914,4,3
Big Bear,2017.0,Comedy,0.4545454545454545,BIG BEAR is about Joe (Joey Kern) who reluctantly has his bachelor party even though his fiancée just dumped him for some dude (Pablo Schreiber).,"Director: Joey Kern |      Stars: Pablo Schreiber,  Adam Brody,  Tyler Labine,  Zachary Knighton",0.0007442982376769023,0.45314860148966146,0.012192218408364914,4,1
